country,count,family_code,nr_of_family_members,lives_in_specific,lives_in,age,toothpaste,toothpaste_full_name,f_concentration,children_adult
Latvia,1,207,6,Zemgale,Rural area,10,Elmex,Elmex kariesschutz,1400,children
Latvia,1,207,6,Zemgale,Rural area,38,Elmex,Elmex kariesschutz,1400,children
Latvia,1,207,6,Zemgale,Rural area,36,Elmex,Elmex kariesschutz,1400,children
Latvia,1,207,6,Zemgale,Rural area,12,Elmex,Elmex kariesschutz,1400,children
Latvia,1,207,6,Zemgale,Rural area,62,Lacalut,Lacalut sensitive,1476,
Latvia,1,207,6,Zemgale,Rural area,72,Lacalut,Lacalut sensitive,1476,
Latvia,1,208,4,Zemgale,City,36,Colgate,Colgate Max White,1450,
Latvia,1,208,4,Zemgale,City,10,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,208,4,Zemgale,City,6,Vademecum,My little Vademecum 0-6,500,children
Latvia,1,208,4,Zemgale,City,10,Vademecum,My little Vademecum 0-6,500,children
Latvia,1,209,3,Zemgale,Town,8,Odol-med3,odol-med3 junior zahn,1450,children
Latvia,1,209,3,Zemgale,Town,10,Odol-med3,odol-med3 junior zahn,1450,children
Latvia,1,209,3,Zemgale,Town,38,Vademecum,Vademecum Whitening,1450,
Latvia,1,210,5,Zemgale,Town,46,Dentalux,Dentalux complex 3,1450,
Latvia,1,210,5,Zemgale,Town,46,Dentalux,Dentalux complex 3,1450,
Latvia,1,210,5,Zemgale,Town,46,Dentalux,dentalux complex 5,1450,
Latvia,1,210,5,Zemgale,Town,46,Dentalux,dentalux complex 5,1450,
Latvia,1,210,5,Zemgale,Town,10,Elgydium,"Elgydium (Kids 2-6, protection caries )",500,children
Latvia,1,211,8,Zemgale,City,5,Colgate,Colgate Cavity Protection,1500,
Latvia,1,211,8,Zemgale,City,8,Colgate,Colgate Cavity Protection,1500,
Latvia,1,211,8,Zemgale,City,10,Colgate,Colgate Cavity Protection,1500,
Latvia,1,211,8,Zemgale,City,39,Parodontax,Paradontax fluoride,1400,
Latvia,1,211,8,Zemgale,City,10,Parodontax,Paradontax fluoride,1400,
Latvia,1,211,8,Zemgale,City,8,Splat,Splat Biocalcium,0,
Latvia,1,211,8,Zemgale,City,10,Splat,Splat Biocalcium,0,
Latvia,1,211,8,Zemgale,City,39,Splat,Splat Biocalcium,0,
Latvia,1,212,2,Zemgale,City,50,Lacalut,Lacalut aktiv,1360,
Latvia,1,212,2,Zemgale,City,10,Lacalut,Lacalut aktiv,1360,
Latvia,1,213,3,Zemgale,City,41,Ecodenta,Ecodenta,1136,
Latvia,1,213,3,Zemgale,City,10,Elmex,elmex,1400,
Latvia,1,213,3,Zemgale,City,45,Eurodont,Eurodont Mint Fresh,1450,
Latvia,1,214,6,Zemgale,City,10,DentaDoc,DentaDoc junior,1000,children
Latvia,1,214,6,Zemgale,City,7,DentaDoc,DentaDoc junior,1000,children
Latvia,1,214,6,Zemgale,City,4,DentaDoc,DentaDoc junior,1000,children
Latvia,1,214,6,Zemgale,City,38,Parodontax,parodontax classic,0,
Latvia,1,214,6,Zemgale,City,49,Parodontax,parodontax classic,0,
Latvia,1,214,6,Zemgale,City,61,Parodontax,parodontax classic,0,
Latvia,1,215,4,Zemgale,City,30,Colgate,Colgate Total Whitening ,1450,
Latvia,1,215,4,Zemgale,City,33,Colgate,Colgate Total Whitening ,1450,
Latvia,1,215,4,Zemgale,City,2,Elmex,Elmex Junior,1400,children
Latvia,1,215,4,Zemgale,City,10,Elmex,Elmex Junior,1400,children
Latvia,1,216,6,Zemgale,City,5,Elmex,Elmex Junior,1400,children
Latvia,1,216,6,Zemgale,City,10,Elmex,Elmex Junior,1400,children
Latvia,1,216,6,Zemgale,City,10,Gum,Gum (Ortho),1500,
Latvia,1,216,6,Zemgale,City,44,Sensodyne,Sensodyne repair & protect,1450,
Latvia,1,216,6,Zemgale,City,42,Sensodyne,Sensodyne repair & protect,1450,
Latvia,1,216,6,Zemgale,City,13,Sensodyne,Sensodyne repair & protect,1450,
Latvia,1,217,6,Zemgale,City,11,Elmex,Elmex Junior,1400,children
Latvia,1,217,6,Zemgale,City,42,Himalaya,Himalaya ayurvedic dental cream with natural flouride,500,
Latvia,1,217,6,Zemgale,City,39,Himalaya,Himalaya ayurvedic dental cream with natural flouride,500,
Latvia,1,217,6,Zemgale,City,11,Prokudent,Prokudent kids 0-6,500,children
Latvia,1,217,6,Zemgale,City,6,Prokudent,Prokudent kids 0-6,500,children
Latvia,1,217,6,Zemgale,City,8,Prokudent,Prokudent kids 0-6,500,children
Latvia,1,218,3,Zemgale,City,10,DentaDoc,DentaDoc junior,1000,children
Latvia,1,218,3,Zemgale,City,38,Ecodenta,Ecodenta black whitening,0,
Latvia,1,218,3,Zemgale,City,40,President,President Sensitive,950,
Latvia,1,219,5,Zemgale,City,10,Colgate,Colgate Max White,1450,
Latvia,1,219,5,Zemgale,City,50,Lesnoj balzam,"Lesnoj Balzam ar kumelīšu ekstraktu, kas aizsargā pret kariesu ",1000,
Latvia,1,219,5,Zemgale,City,39,Lesnoj balzam,"Lesnoj Balzam ar kumelīšu ekstraktu, kas aizsargā pret kariesu ",1000,
Latvia,1,219,5,Zemgale,City,50,Lesnoj balzam,Lesnoj Balzam ar ozola mizu un priedes ekstraktiem ,1000,
Latvia,1,219,5,Zemgale,City,39,Lesnoj balzam,Lesnoj Balzam ar ozola mizu un priedes ekstraktiem ,1000,
Latvia,1,220,5,Zemgale,Town,10,Elmex,Elmex Junior,1400,children
Latvia,1,220,5,Zemgale,Town,7,Elmex,Elmex Junior,1400,children
Latvia,1,220,5,Zemgale,Town,2,Elmex,Elmex Junior,1400,children
Latvia,1,220,5,Zemgale,Town,47,Lacalut,Lacalut aktiv,1360,
Latvia,1,220,5,Zemgale,Town,37,Splat,Splat White plus,1000,
Latvia,1,301,2,Vidzeme,Town,37,Colgate,Colgate MaxFresh,1450,
Latvia,1,301,2,Vidzeme,Town,10,Oral-B,Oral B Baby ,1100,children
Latvia,1,302,3,Vidzeme,Town,42,Colgate,Colgate MaxFresh,1450,
Latvia,1,302,3,Vidzeme,Town,10,Colgate,Colgate MaxFresh,1450,
Latvia,1,302,3,Vidzeme,Town,20,Sensodyne,Sensodyne repair & protect,1450,
Latvia,1,303,3,Vidzeme,Town,10,Mega Mint,Mega Mint (kids),500,children
Latvia,1,303,3,Vidzeme,Town,35,Vademecum,Vademecum Pro White Complex,1450,
Latvia,1,303,3,Vidzeme,Town,38,Vademecum,Vademecum Pro White Complex,1450,
Latvia,1,304,4,Vidzeme,Town,18,Elmex,Elmex,1450,
Latvia,1,304,4,Vidzeme,Town,10,Elmex,Elmex Junior,1400,children
Latvia,1,304,4,Vidzeme,Town,37,Splat,Splat White plus,1000,
Latvia,1,304,4,Vidzeme,Town,39,Splat,Splat White plus,1000,
Latvia,1,305,3,Vidzeme,Town,10,Elmex,Elmex,1450,
Latvia,1,305,3,Vidzeme,Town,36,Elmex,Elmex,1450,
Latvia,1,305,3,Vidzeme,Town,16,Elmex,Elmex,1450,
Latvia,1,306,3,Vidzeme,Town,53,Colgate,Colgate Triple Action ,1500,
Latvia,1,306,3,Vidzeme,Town,50,Colgate,Colgate Triple Action ,1500,
Latvia,1,306,3,Vidzeme,Town,10,Elmex,Elmex Sensitive ,1400,
Latvia,1,307,5,Vidzeme,Town,3,Elmex,Elmex Kids,500,children
Latvia,1,307,5,Vidzeme,Town,4,Elmex,Elmex Kids,500,children
Latvia,1,307,5,Vidzeme,Town,10,Elmex,Elmex Junior,1400,children
Latvia,1,307,5,Vidzeme,Town,33,President,President Sensitive,950,
Latvia,1,307,5,Vidzeme,Town,31,President,President Sensitive,950,
Latvia,1,308,4,Vidzeme,Town,3,Alterra kids 0-6,Alterra kids 0-6,550,children
Latvia,1,308,4,Vidzeme,Town,10,Elmex,Elmex Junior,1400,children
Latvia,1,308,4,Vidzeme,Town,33,Elmex,Elmex Sensitive ,1400,
Latvia,1,308,4,Vidzeme,Town,29,Elmex,Elmex Sensitive ,1400,
Latvia,1,309,3,Vidzeme,Rural area,47,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,309,3,Vidzeme,Rural area,22,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,309,3,Vidzeme,Rural area,10,Signal,Signal (Junior),1450,children
Latvia,1,310,4,Vidzeme,Town,5,Dentalux,Dentalux For Kids 0-6,500,children
Latvia,1,310,4,Vidzeme,Town,32,Sensodyne,Sensodyne Classic,0,
Latvia,1,310,4,Vidzeme,Town,38,Sensodyne,Sensodyne Classic,0,
Latvia,1,310,4,Vidzeme,Town,10,Sensodyne,Sensodyne Classic,0,
Latvia,1,311,5,Vidzeme,Town,28,Colgate,Colgate Cavity Protection,1500,
Latvia,1,311,5,Vidzeme,Town,31,Colgate,Colgate Cavity Protection,1500,
Latvia,1,311,5,Vidzeme,Town,10,Colgate,Colgate Cavity Protection,1500,
Latvia,1,311,5,Vidzeme,Town,6,Colgate,Colgate Cavity Protection,1500,
Latvia,1,311,5,Vidzeme,Town,2,Colgate,Colgate Cavity Protection,1500,
Latvia,1,312,2,Vidzeme,Town,12,Aquafresh,Aquafresh Whitening,1400,
Latvia,1,312,2,Vidzeme,Town,10,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,313,4,Vidzeme,Town,10,Elmex,Elmex Junior,1400,children
Latvia,1,313,4,Vidzeme,Town,28,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,313,4,Vidzeme,Town,32,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,313,4,Vidzeme,Town,5,Splat,Splat So Natural,0,
Latvia,1,314,5,Vidzeme,Town,10,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,314,5,Vidzeme,Town,40,Colgate,Colgate Whitening,1450,
Latvia,1,314,5,Vidzeme,Town,42,Colgate,Colgate Whitening,1450,
Latvia,1,314,5,Vidzeme,Town,6,Vademecum,My little Vademecum 0-6,500,children
Latvia,1,314,5,Vidzeme,Town,2,Vademecum,My little Vademecum 0-6,500,children
Latvia,1,315,6,Vidzeme,Rural area,9,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,315,6,Vidzeme,Rural area,35,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,315,6,Vidzeme,Rural area,30,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,315,6,Vidzeme,Rural area,11,Sensodyne,Sensodyne Classic,0,
Latvia,1,315,6,Vidzeme,Rural area,2,Signal,Signal Anti Tartar,1450,
Latvia,1,315,6,Vidzeme,Rural area,4,Signal,Signal Anti Tartar,1450,
Latvia,1,316,3,Vidzeme,Town,10,Beverly Hills Formula,Beverly Hills Formula Perfect White,1400,
Latvia,1,316,3,Vidzeme,Town,33,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,316,3,Vidzeme,Town,41,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,317,5,Vidzeme,Town,9,Aquafresh,Aquafresh Family,1400,
Latvia,1,317,5,Vidzeme,Town,36,Aquafresh,Aquafresh Family,1400,
Latvia,1,317,5,Vidzeme,Town,39,Aquafresh,Aquafresh Family,1400,
Latvia,1,317,5,Vidzeme,Town,3,Colgate,Colgate Smiles kids 3-5,1000,children
Latvia,1,317,5,Vidzeme,Town,1,Vademecum,My little Vademecum 0-6,500,children
Latvia,1,318,4,Vidzeme,Town,33,Blend-a-med,Blend-a-med 3D White,1450,
Latvia,1,318,4,Vidzeme,Town,38,Blend-a-med,Blend-a-med 3D White,1450,
Latvia,1,318,4,Vidzeme,Town,6,Elmex,Elmex Junior,1400,children
Latvia,1,318,4,Vidzeme,Town,9,Elmex,Elmex Junior,1400,children
Latvia,1,319,4,Vidzeme,Town,8,Elkos,Elkos Fluor Fresh,1450,
Latvia,1,319,4,Vidzeme,Town,3,Elkos,Elkos Fluor Fresh,1450,
Latvia,1,319,4,Vidzeme,Town,10,Elkos,Elkos Fluor Fresh,1450,
Latvia,1,319,4,Vidzeme,Town,32,Splat,Splat White plus,1000,
Latvia,1,320,4,Vidzeme,Rural area,9,Biomed,Biomed Sensitive ,0,
Latvia,1,320,4,Vidzeme,Rural area,5,Elmex,Elmex Junior,1400,children
Latvia,1,320,4,Vidzeme,Rural area,35,Vademecum,Vademecum Whitening,1450,
Latvia,1,320,4,Vidzeme,Rural area,35,Vademecum,Vademecum Whitening,1450,
Latvia,1,321,3,Vidzeme,Town,33,Colgate,Colgate Max White,1450,
Latvia,1,321,3,Vidzeme,Town,35,Splat,Splat White plus,1000,
Latvia,1,321,3,Vidzeme,Town,9,Vademecum,Vademecum Junior 6+,1450,children
Latvia,1,322,4,Vidzeme,Town,5,Elmex,Elmex Kids,500,children
Latvia,1,322,4,Vidzeme,Town,9,Elmex,Elmex Kids,500,children
Latvia,1,322,4,Vidzeme,Town,38,President,President (Active),1450,
Latvia,1,322,4,Vidzeme,Town,37,President,President Sensitive,950,
Latvia,1,323,3,Vidzeme,Town,9,Sensodyne,Sensodyne Extra Whitening,1400,
Latvia,1,323,3,Vidzeme,Town,12,Sensodyne,Sensodyne Extra Whitening,1400,
Latvia,1,323,3,Vidzeme,Town,33,Sensodyne,Sensodyne Extra Whitening,1400,
Latvia,1,324,2,Vidzeme,Town,9,Bio2You,Bio2You Whitening,0,
Latvia,1,324,2,Vidzeme,Town,46,Vademecum,Vademecum Advanced Clean,1450,
Latvia,1,325,5,Vidzeme,Town,33,Lesnoj balzam,ļesnoj balzam,0,
Latvia,1,325,5,Vidzeme,Town,32,Lesnoj balzam,Ļesnoj balzam,0,
Latvia,1,325,5,Vidzeme,Town,3,Ultradent,UltraDent 0-4,0,children
Latvia,1,325,5,Vidzeme,Town,6,Ultradent,Ultradent 5+,0,children
Latvia,1,325,5,Vidzeme,Town,9,Ultradent,Ultradent 5+,0,children
Latvia,1,326,4,Vidzeme,Town,29,Colgate,Colgate Whitening,1450,
Latvia,1,326,4,Vidzeme,Town,30,Colgate,Colgate Whitening,1450,
Latvia,1,326,4,Vidzeme,Town,7,Colgate,Colgate Whitening,1450,
Latvia,1,326,4,Vidzeme,Town,4,Colgate,Colgate Whitening,1450,
Latvia,1,327,4,Vidzeme,Rural area,6,Elmex,Elmex Junior,1400,children
Latvia,1,327,4,Vidzeme,Rural area,38,Elmex,Elmex Sensitive ,1400,
Latvia,1,327,4,Vidzeme,Rural area,35,Elmex,Elmex Sensitive ,1400,
Latvia,1,327,4,Vidzeme,Rural area,9,Elmex,Elmex Sensitive ,1400,
Latvia,1,328,5,Vidzeme,Rural area,20,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,328,5,Vidzeme,Rural area,20,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,328,5,Vidzeme,Rural area,50,President,President Sensitive,950,
Latvia,1,328,5,Vidzeme,Rural area,51,President,President Sensitive,950,
Latvia,1,328,5,Vidzeme,Rural area,10,President,President Sensitive,950,
Latvia,1,329,3,Vidzeme,Town,40,Aquafresh,Aquafresh Whitening,1400,
Latvia,1,329,3,Vidzeme,Town,35,Aquafresh,Aquafresh Whitening,1400,
Latvia,1,329,3,Vidzeme,Town,9,Aquafresh,Aquafresh Whitening,1400,
Latvia,1,330,4,Vidzeme,Rural area,2,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,330,4,Vidzeme,Rural area,4,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,330,4,Vidzeme,Rural area,9,Blend-a-med,Blend-a-med Anti-cavity,1450,
Latvia,1,330,4,Vidzeme,Rural area,30,Sensodyne,Sensodyne Classic,0,
Latvia,1,401,4,Riga,City,3,Jordan,Jordan 0-5,1000,children
Latvia,1,401,4,Riga,City,37,Pepsodent,Pepsodent super fluor,1450,
Latvia,1,401,4,Riga,City,34,Pepsodent,Pepsodent super fluor,1450,
Latvia,1,401,4,Riga,City,9,Splat,Splat So Natural 6-11,0,children
Latvia,1,402,3,Riga,City,29,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,402,3,Riga,City,29,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,402,3,Riga,City,9,Sensodyne,Sensodyne Pronamel 6-12,1450,children
Latvia,1,403,4,Riga,City,4,Jordan,Jordan 6-12 years,1450,children
Latvia,1,403,4,Riga,City,41,Sensodyne,Sensodyne Deep Clean,1450,
Latvia,1,403,4,Riga,City,39,Sensodyne,Sensodyne Deep Clean,1450,
Latvia,1,403,4,Riga,City,9,Splat,Splat Smilex,0,children
Latvia,1,404,5,Riga,City,5,Colgate,Colgate Smiles kids 3-5,1000,children
Latvia,1,404,5,Riga,City,13,Glister,Glister,950,
Latvia,1,404,5,Riga,City,34,Glister,Glister,950,
Latvia,1,404,5,Riga,City,32,Glister,Glister,950,
Latvia,1,404,5,Riga,City,9,Splat,Splat Smilex,0,children
Latvia,1,405,4,Riga,City,16,Blend-a-med,Blend-a-med 3D White,1450,
Latvia,1,405,4,Riga,City,35,Blend-a-med,Blend-a-med 3D white,1450,
Latvia,1,405,4,Riga,City,7,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,405,4,Riga,City,9,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,406,4,Riga,City,45,Aronal,Aronal,1450,
Latvia,1,406,4,Riga,City,42,Aronal,Aronal,1450,
Latvia,1,406,4,Riga,City,9,Elmex,Elmex,1400,
Latvia,1,406,4,Riga,City,12,Elmex,Elmex,1400,
Latvia,1,407,4,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,407,4,Riga,City,30,Marvis,Marvis whitening mint,1357,
Latvia,1,407,4,Riga,City,29,Marvis,Marvis whitening mint,1357,
Latvia,1,407,4,Riga,City,29,Marvis,Marvis whitening mint,1357,
Latvia,1,408,4,Riga,City,35,Glister,Glister,950,
Latvia,1,408,4,Riga,City,33,Glister,Glister,950,
Latvia,1,408,4,Riga,City,6,Jordan,Jordan 6-12 years,1450,children
Latvia,1,408,4,Riga,City,9,Jordan,Jordan 6-12 years,1450,children
Latvia,1,409,5,Riga,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,409,5,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,409,5,Riga,City,3,Elmex,Elmex Kinder,500,children
Latvia,1,409,5,Riga,City,38,Elmex,Elmex,1450,
Latvia,1,409,5,Riga,City,43,Elmex,Elmex,1450,
Latvia,1,410,4,Riga,City,71,Foramen,Foramen charcoal toothpaste,0,
Latvia,1,410,4,Riga,City,9,Foramen,Foramen charcoal toothpaste,0,
Latvia,1,410,4,Riga,City,27,Foramen,Foramen charcoal toothpaste,0,
Latvia,1,410,4,Riga,City,28,Foramen,Foramen charcoal toothpaste,0,
Latvia,1,411,5,Riga,City,35,Aronal,Aronal,1450,
Latvia,1,411,5,Riga,City,44,Aronal,Aronal,1450,
Latvia,1,411,5,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,411,5,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,411,5,Riga,City,15,Elmex,Elmex Junior,1400,children
Latvia,1,412,2,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,412,2,Riga,City,35,Sensodyne,Sensodyne Deep Clean,1450,
Latvia,1,413,5,Riga,City,9,Aronal,Aronal,1450,
Latvia,1,413,5,Riga,City,35,Aronal,Aronal,1450,
Latvia,1,413,5,Riga,City,36,Aronal,Aronal,1450,
Latvia,1,413,5,Riga,City,4,Dentalux,Dentalux 0-6,500,children
Latvia,1,413,5,Riga,City,2,Eurodont,Eurodont 0-3,,children
Latvia,1,414,4,Riga,City,19,Colgate,Colgate Total Whitening ,1450,
Latvia,1,414,4,Riga,City,42,Colgate,Colgate Total Whitening ,1450,
Latvia,1,414,4,Riga,City,43,Colgate,Colgate Total Whitening ,1450,
Latvia,1,414,4,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,415,3,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,415,3,Riga,City,32,R.O.C.S.,R.O.C.S. (Sensation Whitening),0,
Latvia,1,415,3,Riga,City,42,Superwhite,Superwhite,1450,
Latvia,1,416,4,Riga,City,16,Beverly Hills Formula,Beverly Hills Formula Perfect White,1400,
Latvia,1,416,4,Riga,City,40,Beverly Hills Formula,Beverly Hills Formula Perfect White,1400,
Latvia,1,416,4,Riga,City,9,Beverly Hills Formula,Beverly Hills Formula Perfect White,1400,
Latvia,1,416,4,Riga,City,44,Colgate,Colgate MaxFresh,1450,
Latvia,1,417,4,Riga,City,4,Colgate,Colgate Smiles kids 3-5,1000,children
Latvia,1,417,4,Riga,City,9,Elmex,Elmex Junior,1400,children
Latvia,1,417,4,Riga,City,39,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,417,4,Riga,City,38,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,418,3,Riga,City,9,Crest,Crest Decay Prevention,1500,
Latvia,1,418,3,Riga,City,45,Crest,Crest Decay Prevention,1500,
Latvia,1,418,3,Riga,City,45,Crest,Crest Decay Prevention,1500,
Latvia,1,419,4,Riga,City,44,Elmex,Elmex,1400,
Latvia,1,419,4,Riga,City,11,Elmex,Elmex,1400,
Latvia,1,419,4,Riga,City,44,Elmex,Elmex ,1400,
Latvia,1,419,4,Riga,City,9,Elmex,Elmex ,1400,
Latvia,1,420,3,Riga,City,35,Glister,Glister,950,
Latvia,1,420,3,Riga,City,9,Glister,Glister,950,
Latvia,1,420,3,Riga,City,7,Splat,Splat So Natural 6-11,0,children
Latvia,1,421,4,Riga,City,3,Biorepair,Biorepair Kids,0,children
Latvia,1,421,4,Riga,City,40,DentaDoc,DentaDoc complete care,1450,
Latvia,1,421,4,Riga,City,42,DentaDoc,DentaDoc complete care,1450,
Latvia,1,421,4,Riga,City,9,DentaDoc,DentaDoc complete care,1450,
Latvia,1,422,4,Riga,City,17,Splat,Splat White plus,1450,
Latvia,1,422,4,Riga,City,46,Splat,Splat White plus,1450,
Latvia,1,422,4,Riga,City,64,Splat,Splat White plus,1450,
Latvia,1,422,4,Riga,City,9,Splat,Splat White plus,1450,
Latvia,1,501,4,Vidzeme,City,12,President,President (sensitive),950,
Latvia,1,501,4,Vidzeme,City,35,President,President (sensitive),950,
Latvia,1,501,4,Vidzeme,City,46,President,President (sensitive),950,
Latvia,1,501,4,Vidzeme,City,7,Splat,Splat So Natural 6-11,0,children
Latvia,1,502,5,Vidzeme,City,39,Elmex,Elmex,1400,
Latvia,1,502,5,Vidzeme,City,37,Elmex,Elmex,1400,
Latvia,1,502,5,Vidzeme,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,502,5,Vidzeme,City,5,Elmex,Elmex Kinder Zahnpasta (1-2 zahn),500,children
Latvia,1,502,5,Vidzeme,City,2,Elmex,Elmex Kinder Zahnpasta (1-2 zahn),500,children
Latvia,1,503,4,Vidzeme,City,7,Aquafresh,Aquafresh Big Teeth 6-8 Years,1450,children
Latvia,1,503,4,Vidzeme,City,2,Buccotherm,Buccotherm (2-6 gadi),,children
Latvia,1,503,4,Vidzeme,City,35,Elmex,Elmex,1400,
Latvia,1,503,4,Vidzeme,City,35,Elmex,Elmex ,1400,
Latvia,1,504,4,Vidzeme,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,504,4,Vidzeme,City,3,Elmex,Elmex Kinder,500,children
Latvia,1,504,4,Vidzeme,City,38,Elmex,Elmex Sensitive ,1400,
Latvia,1,504,4,Vidzeme,City,43,Elmex,Elmex Sensitive ,1400,
Latvia,1,505,4,Vidzeme,City,14,Elgydium,Elgydium,1250,
Latvia,1,505,4,Vidzeme,City,46,Elgydium,Elgydium,1250,
Latvia,1,505,4,Vidzeme,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,505,4,Vidzeme,City,46,Gum,GUM ActiVital Q10,1490,
Latvia,1,506,8,Vidzeme,City,6,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,506,8,Vidzeme,City,8,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,506,8,Vidzeme,City,10,Glister,Glister,950,
Latvia,1,506,8,Vidzeme,City,57,Glister,Glister,950,
Latvia,1,506,8,Vidzeme,City,66,Glister,Glister,950,
Latvia,1,506,8,Vidzeme,City,36,Glister,Glister,950,
Latvia,1,506,8,Vidzeme,City,36,Vademecum,Vademecum Whitening,1450,
Latvia,1,506,8,Vidzeme,City,37,Vademecum,Vademecum Whitening,1450,
Latvia,1,507,4,Vidzeme,City,7,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,507,4,Vidzeme,City,28,Splat,Splat (Sensitive),1000,
Latvia,1,507,4,Vidzeme,City,29,Splat,Splat (Sensitive),1000,
Latvia,1,507,4,Vidzeme,City,1,Weleda,Weleda KinderZahngel,0,children
Latvia,1,508,3,Vidzeme,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,508,3,Vidzeme,City,38,President,President Sensitive,950,
Latvia,1,508,3,Vidzeme,City,36,President,President Sensitive,950,
Latvia,1,509,4,Vidzeme,City,8,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,509,4,Vidzeme,City,33,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,509,4,Vidzeme,City,33,Himalaya,Himalaya Herbals (Sparkly white),0,
Latvia,1,509,4,Vidzeme,City,7,Elgydium,Elgydium Ice Age,1000,children
Latvia,1,510,3,Vidzeme,City,7,Colgate,Colgate Smiles Junior,1450,children
Latvia,1,510,3,Vidzeme,City,34,Elmex,Elmex,1400,
Latvia,1,510,3,Vidzeme,City,35,Elmex,Elmex,1400,
Latvia,1,511,2,Vidzeme,City,7,Elmex,Elmex,1400,
Latvia,1,511,2,Vidzeme,City,33,Elmex,Elmex,1400,
Latvia,1,512,4,Vidzeme,City,39,Elmex,Elmex intensivreinigung,1400,
Latvia,1,512,4,Vidzeme,City,7,Elmex,Elmex Junior,1400,children
Latvia,1,512,4,Vidzeme,City,14,Splat,Splat (Sensitive),1000,
Latvia,1,512,4,Vidzeme,City,75,Splat,Splat (Sensitive),1000,
Latvia,1,513,12,Vidzeme,City,6,Himalaya,Himalaya Dental Cream ,1450,
Latvia,1,513,12,Vidzeme,City,8,Himalaya,Himalaya Dental Cream ,1450,
Latvia,1,513,12,Vidzeme,City,10,Himalaya,Himalaya Dental Cream ,1450,
Latvia,1,513,12,Vidzeme,City,14,Himalaya,Himalaya Dental Cream ,1450,
